139011	1797	
32855	1675	
73607	993	
145917	666	
64971	910	
111290	1678	
28107	431	
747	1069	
178783	1994	
74860	182	
97797	1435	
47156	1771	
77207	1403	
187867	300	
189723	1480	
177533	736	
187769	1442	
190774	1490	
126215	1762	
11084	1254	
161984	326	
49580	1047	
198996	1469	
93773	318	
10905	1324	
41521	1569	
89503	1770	
199690	1877	
109473	591	
113593	113	
90838	1651	
93233	18	
76647	870	
178491	1108	
138748	860	
123346	1956	
25456	178	
120686	1279	
32931	1666	
41694	1845	
153965	446	
191246	1312	
197679	829	
18792	299	
137990	1663	
10647	1553	
55193	1135	
56295	1268	
190354	1444	
107657	838	
48937	371	
193202	903	
42716	1733	
186082	59	
128571	161	
73026	1943	
18271	1414	
9126	1128	
184699	1334	
67251	1729	
53066	1474	
46426	879	
66408	142	
57218	1514	
60605	1185	
152388	90	
10260	1116	
102800	1123	
192522	36	
100845	655	
39777	1326	
41629	1527	
37364	1174	
196702	1165	
96581	1115	
140877	1097	
30066	154	
14438	206	
165254	1286	
26214	905	
25900	721	
187985	1733	
59391	10	
128335	957	
197564	787	
5554	303	
167513	1965	
11283	473	
29359	98	
44314	1796	
786	1599	
198811	1033	
15681	1628	
188573	212	
149753	1434	
89015	484	
144356	1784	
179540	491	
65455	865	
97365	1240	
179961	1301	
141909	1807	
132519	274	
181704	930	
143892	560	
173308	734	
193062	1238	
168834	981	
118908	1692	
33638	1203	
186691	1646	
31257	319	
130344	553	
47792	176	
175207	1477	
193925	585	
190466	1103	
28219	67	
163022	978	
144992	21	
154727	1489	
179243	1778	
87492	1908	
34916	48	
99493	1117	
15843	1088	
98409	1606	
178672	1471	
154876	600	
55946	1560	
168941	1562	
163971	131	
109853	1061	
74952	62	
97811	1984	
61503	1639	
174445	988	
77641	1331	
139121	1886	
14246	1998	
197570	212	
156984	1359	
62894	1318	
191520	311	
73572	1035	
37253	1431	
101635	517	
183091	171	
89421	1818	
160159	1174	
171642	1215	
68041	459	
129257	1635	
185338	1845	
169905	1910	
2029	1844	
107926	756	
103050	1621	
123736	466	
38349	1148	
85669	1300	
78150	752	
110	1544	
95609	116	
29078	755	
128613	606	
81415	1205	
191010	1749	
121311	539	
4387	1292	
76296	1010	
171163	821	
95462	563	
169213	244	
178793	1871	
131163	1441	
86018	1064	
42160	841	
12722	1033	
163129	226	
49277	1779	
167165	1737	
85630	1973	
106350	1626	
20308	1976	
6952	11	
154618	1764	
123350	1797	
73525	1187	
1140	512	
160486	960	
47470	1563	
197183	1354	
47464	1348	
167890	1819	
184471	90	
127557	1295	
122060	1100	
133666	1908	
120785	61	
8011	541	
157356	887	
160906	498	
46016	1049	
172487	1080	
161747	431	
182227	153	
140779	1261	
194528	1119	
54417	23	
199635	1698	
8695	1807	
67314	1707	
172341	1468	
162936	1636	
101743	1267	
35720	1231	
531	1493	
104894	1392	
2431	1301	
38496	135	
50623	948	
72691	1150	
21620	1019	
166122	347	
6736	1460	
14649	1010	
70461	277	
129289	155	
81693	155	
174916	1659	
126701	1183	
150991	1569	
189507	967	
192920	576	
60342	428	
120581	20	
116188	1970	
159883	483	
130798	1418	
109024	1073	
129800	800	
44616	1935	
118477	545	
9740	322	
39080	14	
79050	1804	
81197	117	
104613	1849	
110109	866	
6876	151	
41224	130	
40760	722	
116877	1743	
46815	860	
146685	1037	
62279	1414	
19102	1007	
105476	1918	
180747	1543	
19713	533	
175929	121	
31885	1499	
12756	10	
59533	936	
13895	1690	
148432	1946	
20635	1323	
199680	1959	
107767	701	
98611	1998	
19334	8	
63713	206	
67574	629	
160176	1874	
141148	1946	
39916	1623	
192244	1504	
96914	332	
146054	849	
12747	197	
113701	1491	
119286	28	
49170	444	
101726	900	
178109	594	
74059	1483	
154987	1520	
72372	892	
32115	1014	
188370	1454	
120098	670	
178575	157	
171838	1622	
28573	1203	
72232	1951	
104676	866	
103770	993	
99411	368	
195600	1769	
162840	1584	
96068	656	
35882	313	
143761	265	
82051	725	
142777	1654	
72172	40	
66562	887	
37616	1195	
193915	1889	
162482	932	
17692	1095	
23259	596	
42507	904	
63211	669	
21307	1108	
121457	1821	
53423	700	
168982	1387	
154077	837	
167763	1229	
96429	1113	
10882	323	
1312	90	
165458	1924	
13646	1588	
80789	1460	
83271	878	
11892	1102	
194395	796	
73538	276	
180662	1060	
168621	736	
153955	1498	
197521	101	
139441	27	
57894	663	
107602	1178	
33140	1649	
25451	1082	
52957	43	
19074	1513	
108741	910	
199271	435	
192390	1247	
33360	1163	
66506	357	
155034	1569	
152860	1315	
125598	95	
160715	1155	
133164	706	
143992	462	
183847	134	
165373	1383	
66749	826	
178042	1303	
141248	1939	
33533	675	
93286	893	
66317	379	
3994	940	
69524	1852	
105084	1440	
161318	468	
139452	1398	
818	69	
134606	635	
54980	1602	
160074	1147	
64628	1207	
14244	456	
53295	1782	
51139	359	
91743	1772	
129663	1333	
6394	1890	
65404	103	
139620	1950	
162974	686	
175810	970	
173608	1256	
171804	1692	
77684	355	
140718	1493	
16465	1741	
22860	1398	
10356	88	
168623	811	
145757	921	
41504	251	
181960	831	
194431	856	
41547	448	
104240	1201	
35986	1663	
136163	1224	
167157	282	
68863	573	
103731	1120	
152171	872	
173262	1440	
49016	550	
181698	1308	
110446	1611	
178531	1773	
105458	118	
125842	1135	
72849	1698	
54235	77	
103275	1128	
39279	1400	
180670	818	
97785	1728	
107214	619	
143518	1317	
127151	850	
41750	599	
67567	877	
187618	1754	
9058	1801	
177897	550	
93642	80	
124659	522	
70307	1812	
117185	1104	
33289	1639	
37318	604	
10823	541	
13830	1710	
150077	1049	
113290	727	
110957	1364	
155005	472	
32866	13	
146279	357	
26941	1786	
119171	681	
33949	1340	
164158	723	
43690	193	
46159	958	
91071	1154	
142573	255	
142129	1421	
39602	1399	
67968	173	
183690	1704	
144154	245	
198231	581	
115654	1852	
36069	1682	
102195	257	
156933	1274	
1054	1392	
47368	879	
156250	621	
70426	1403	
129407	317	
135288	438	
88497	613	
30351	1713	
149132	1018	
41395	286	
92009	694	
15096	1219	
85264	716	
158193	355	
16570	403	
196226	1116	
52929	959	
20388	1024	
68326	1725	
109365	1259	
177599	1836	
142394	1939	
87419	793	
131314	430	
55763	915	
158231	1405	
57423	1022	
131892	1957	
98546	1027	
92830	1406	
53188	1460	
136848	1669	
100410	364	
91047	956	
117059	1605	
121462	1218	
192433	35	
168327	557	
85762	1806	
124783	1810	
184203	1998	
169357	503	
170112	1855	
39455	1985	
102754	1363	
181888	1639	
109701	854	
92930	1111	
167997	1277	
29412	1462	
74085	1560	
165616	1747	
72011	1463	
52276	277	
55675	1464	
110170	1587	
69031	702	
40678	1954	
108336	77	
11148	809	
59603	1090	
72620	560	
135731	880	
85611	87	
20415	117	
195759	1859	
143167	1451	
116598	515	
118272	986	
95572	833	
134618	362	
23047	211	
158427	1831	
14520	1649	
80530	829	
162257	1730	
117881	1715	
136885	1999	
76672	180	
41824	505	
194866	488	
13917	1318	
168518	625	
63902	790	
13317	1	
13627	1060	
160914	1385	
156362	1367	
51675	924	
42647	745	
55835	1523	
194496	1327	
123593	233	
2224	1031	
58144	710	
102646	272	
170124	1977	
141249	1315	
64814	479	
77306	751	
40652	0	
176254	1330	
55448	520	
65911	387	
187803	131	
15766	1692	
54526	290	
130990	422	
78645	1322	
140336	1596	
123977	1403	
52223	962	
72128	1038	
116719	110	
28970	824	
106783	1092	
140363	1211	
70640	1567	
42272	348	
183649	507	
181904	607	
178505	256	
54640	1486	
154608	105	
53427	1753	
54793	1203	
185901	1767	
139920	1185	
181826	1418	
105596	1756	
151599	1	
85602	583	
41908	231	
70950	800	
2781	744	
160542	1747	
147180	1140	
108165	1337	
107557	220	
171352	1133	
15222	1770	
20496	655	
108544	189	
124925	1010	
99654	433	
122236	784	
163057	1149	
29397	157	
12605	1318	
63283	56	
185156	833	
19136	334	
28197	470	
64477	905	
37073	1360	
22395	1798	
26866	1040	
26137	644	
53303	1010	
161242	440	
141184	439	
14914	1662	
48355	1057	
25869	969	
185625	221	
144556	1276	
29129	1563	
86621	625	
156334	889	
66661	918	
114727	845	
192237	1160	
77595	289	
68406	1015	
77638	521	
123387	1529	
160485	256	
197922	506	
40058	1632	
34910	257	
20028	241	
93092	622	
80607	953	
152071	48	
63611	609	
192434	1987	
133084	312	
132802	406	
51429	1600	
129086	1114	
142305	566	
88819	311	
186408	624	
95577	1354	
127951	1003	
170007	1131	
186948	1951	
58276	331	
14783	67	
166894	1312	
146690	551	
6916	803	
133780	1645	
155813	1748	
81121	1538	
171892	715	
100479	728	
263	1756	
84555	1329	
87198	1926	
26226	1002	
141424	680	
171852	1986	
11105	1328	
151010	853	
190545	1570	
128976	473	
111758	609	
171654	1524	
129705	1165	
157736	1720	
108838	473	
128021	140	
175693	807	
181701	1801	
51869	707	
99404	174	
180320	425	
827	560	
136986	1460	
172453	977	
183131	1859	
51775	1691	
183732	1386	
153377	666	
56198	1475	
83305	1891	
97846	1854	
167743	1669	
60540	1116	
109042	315	
1691	1908	
116225	794	
130539	1713	
75383	237	
58130	168	
181677	955	
199633	1401	
76531	1346	
139258	721	
7050	1330	
131647	1850	
136520	264	
199056	670	
64597	1226	
191088	183	
75595	923	
58159	374	
102436	1012	
184500	1986	
169838	285	
113395	142	
191527	583	
161175	1905	
82801	613	
22859	164	
168497	1882	
12390	569	
197578	1885	
41329	1193	
78065	1849	
135125	1894	
148973	1025	
194214	1087	
184558	1440	
62854	1394	
30407	1183	
70327	1083	
34696	272	
103489	11	
134396	1047	
23100	244	
74364	729	
139579	64	
159022	700	
89941	1986	
173598	734	
93841	1044	
47862	1777	
26605	1039	
31261	1827	
72331	633	
177898	1101	
22201	185	
174788	1329	
146459	1478	
75736	1366	
156087	1901	
132853	1553	
198621	593	
45447	905	
159025	1885	
63726	1788	
21143	1237	
103674	1008	
185273	1211	
62469	1953	
140919	173	
182189	1129	
113772	811	
145453	1967	
183450	1142	
62872	1430	
158769	1092	
125233	805	
132033	1073	
170153	1543	
88249	991	
132662	985	
183899	781	
77772	1441	
150654	1974	
28090	686	
190783	913	
153636	1562	
198469	438	
169049	1371	
91312	1376	
85136	1113	
86430	1901	
178564	107	
22297	1426	
97321	1098	
73376	1531	
47305	1527	
86609	17	
18112	168	
168880	1045	
51792	765	
39702	1064	
158178	1873	
109752	1405	
126554	1532	
136403	294	
177685	197	
50097	875	
71490	1637	
90651	1769	
87194	1623	
106652	902	
179709	139	
158061	1027	
41451	58	
54082	123	
77979	19	
41776	744	
171771	228	
33337	997	
177157	1204	
71990	301	
81467	1357	
144671	1666	
36159	1592	
11706	218	
82321	145	
170718	356	
66469	521	
98403	713	
128224	137	
186921	1341	
2159	276	
100417	100	
6532	934	
165499	305	
81902	665	
144972	1514	
139604	1030	
193244	1095	
74190	1880	
147370	1145	
172897	1148	
76957	1032	
177684	740	
24680	133	
130419	748	
216	1102	
186272	1428	
53309	208	
27152	715	
155891	1126	
148073	1549	
55628	927	
88375	787	
169563	222	
183237	8	
12959	1819	
3166	332	
2635	1287	
90144	1442	
73006	1324	
159417	1540	
195396	675	
39169	710	
62360	207	
140916	1640	
21972	1527	
157514	180	
81383	1649	
153781	1528	
102097	1322	
68663	510	
150030	898	
56925	870	
178141	1252	
71963	341	
68395	499	
48453	839	
195105	1583	
102184	1135	
161159	855	
123267	1104	
29715	153	
166629	1988	
168082	229	
126372	1001	
52466	1984	
96631	1132	
93034	35	
18673	221	
3846	1395	
85915	130	
274	1324	
151660	1143	
177570	1639	
14311	1379	
138237	555	
155345	935	
45924	959	
108558	1055	
185282	269	
156120	267	
30193	1459	
114074	1287	
95526	1555	
162927	981	
182459	1722	
171506	317	
132952	1037	
46657	1291	
128892	1887	
131539	230	
196077	1567	
78835	1089	
56826	222	
63257	170	
199978	1807	
194723	544	
14531	375	
146549	1490	
66552	996	
84586	995	
117488	1914	
45749	1993	
70831	56	
6425	1572	
62627	1834	
94977	380	
94989	1047	
77244	1635	
9226	1034	
35417	1545	
63422	1550	
139740	1471	
43420	818	
144730	947	
48339	700	
42998	794	
7064	826	
199032	1371	
109516	83	
44104	1051	
21484	1235	
58296	609	
176503	33	
176160	984	
191718	628	
169440	1314	
130877	484	
36569	463	
108005	1854	
22716	1004	
196941	1192	
165950	8	
47147	1919	
36840	20	
197217	415	
148042	1831	
45178	206	
85327	843	
172435	1173	
83820	55	
192790	204	
133106	1194	
72482	353	
5188	577	
120455	629	
172898	677	
11053	1987	
72163	1124	
2132	814	
147713	1210	
60277	1094	
6862	987	
53064	150	
28421	1168	
182559	1261	
189628	156	
57135	1206	
181045	394	
158639	1623	
164115	117	
68570	1203	
937	1699	
5518	1740	
153966	975	
29014	1256	
3341	1714	
155781	335	
34137	413	
6137	527	
52766	1125	
92991	59	
44562	395	
115669	294	
196523	1895	
166474	312	
195786	1088	
29826	1068	
41941	1771	
32982	726	
76642	782	
72152	1267	
21198	656	
77300	830	
166318	399	
168561	1084	
55709	333	
73367	598	
36981	1063	
64683	1009	
34649	1555	
182038	587	
192174	1254	
77796	35	
172713	1168	
80231	821	
63875	261	
137084	786	
113098	200	
199013	1384	
64721	1670	
36502	1635	
175304	780	
142795	1695	
106790	805	
47510	1481	
74818	1732	
28087	161	
113601	1851	
154595	430	
182378	86	
155815	1454	
104726	1991	
75366	1160	
19331	687	
180926	385	
103111	997	
55049	550	
76705	1446	
43519	1340	
113387	57	
127033	34	
153771	1677	
49488	896	
126090	498	
136932	1887	
195548	1585	
166969	1556	
38109	1561	
49403	266	
177981	1463	
55458	203	
133650	1505	
3440	299	
45677	1551	
145880	1201	
170247	1638	
192761	866	
24857	1618	
169159	156	
198666	64	
172171	1020	
104323	901	
171713	1452	
20127	1295	
66271	845	
5822	1014	
18997	92	
158584	1502	
164591	1828	
194543	379	
28280	337	
574	1137	
142393	1852	
96014	1032	
134335	1592	
15687	968	
22459	1559	
183650	1639	
173090	969	
3485	460	
75189	1651	
16264	1487	
37531	1544	
194749	111	
148458	1863	
122413	1135	
23044	1344	
106772	686	
47006	196	
10318	945	
33372	1048	
14532	1552	
195224	1973	
64574	698	
33858	1008	
18013	1653	
35873	1585	
145120	1462	
73592	962	
160163	1433	
183363	1286	
138793	318	
117152	1699	
113806	176	
190731	1501	
90783	915	
184642	241	
105605	473	
103751	954	
160028	1249	
151556	1940	
143137	126	
15944	1691	
33546	1471	
76336	94	
171696	1743	
159265	438	
25128	187	
157233	829	
108143	1276	
61349	685	
191235	257	
114197	614	
117710	826	
24812	1210	
99453	802	
39564	1689	
150640	1178	
142862	613	
184202	462	
178471	1073	
97511	279	
73574	555	
76077	44	
122009	1202	
34236	886	
15375	310	
164287	783	
72825	1915	
140196	501	
20970	73	
161256	496	
166654	996	
155723	142	
133974	1683	
107299	1608	
89025	270	
4237	1411	
145270	1065	
13310	597	
15357	1383	
53879	337	
10414	413	
791	1553	
23634	1781	
12490	527	
129126	523	
34207	656	
135229	1544	
171064	893	
99333	1928	
23514	816	
191074	1002	
157029	1463	
149814	1380	
193501	1496	
165186	288	
195814	1330	
161062	1510	
135439	539	
136324	727	
121093	347	
128195	324	
111272	1812	
52655	1497	
69178	140	
122622	1546	
124083	121	
53550	1512	
67187	1993	
18569	895	
139791	314	
153610	1983	
51852	1372	
147610	1333	
60330	1729	
184691	1926	
180439	1662	
140326	168	
192261	338	
41271	380	
15061	351	
78374	235	
122354	1305	
66249	748	
190779	1690	
179156	1376	
102040	1280	
73083	282	
61358	1012	
113710	46	
49965	664	
120003	1333	
37574	1340	
94898	42	
53498	844	
6905	661	
107150	1754	
82016	1281	
107803	1219	
52439	1659	
42113	641	
160315	121	
122300	509	
13815	117	
13327	1054	
165895	245	
81628	115	
143832	1769	
60693	520	
91468	256	
44557	952	
164313	1254	
153960	864	
107025	1566	
146225	1340	
171964	40	
158218	1088	
133921	592	
161790	53	
157028	115	
49395	270	
96649	1902	
99899	325	
58646	1237	
16905	1623	
192791	1276	
166464	1417	
137467	1509	
44583	1014	
49372	391	
131449	902	
154780	1016	
110873	76	
59883	279	
169571	572	
121508	1016	
19038	1319	
192983	221	
156429	1972	
168802	605	
35749	493	
153272	1635	
111576	1331	
31235	870	
185680	1183	
64742	336	
30391	39	
104859	1790	
20595	377	
131708	1091	
176239	454	
195869	1529	
102997	1534	
152214	85	
32216	868	
59294	470	
94637	1613	
104530	538	
68569	571	
48982	668	
150565	1537	
14674	110	
117999	1202	
136414	1550	
34523	218	
141304	1113	
12966	1336	
56818	617	
87002	1430	
195817	1404	
182302	327	
121135	323	
171813	1052	
63818	755	
70855	1891	
110486	1243	
78444	669	
3717	1554	
150820	346	
45895	1405	
73557	484	
13637	1451	
92044	1124	
93254	157	
191156	1732	
79796	596	
79332	211	
92857	72	
190418	1070	
101444	3	
44709	49	
150376	600	
67497	154	
76451	1939	
97756	406	
1851	191	
106917	954	
158724	1646	
158052	720	
161663	504	
178532	12	
150301	18	
79533	1290	
163105	106	
11831	1158	
141731	1662	
117176	920	
86064	1926	
136350	1850	
70927	996	
96857	55	
52319	886	
34319	241	
193500	165	
53363	703	
85696	1022	
103088	1954	
110213	715	
40383	162	
103817	301	
187416	1561	
161355	87	
74628	460	
29714	1818	
12113	162	
166573	409	
81887	1474	
64533	1144	
91800	1597	
48302	870	
188861	1013	
34220	692	
24219	1881	
2067	289	
24220	1246	
19223	1331	
108601	1355	
53921	452	
128269	849	
20659	1847	
3141	1653	
2978	1237	
118580	1276	
104194	1369	
148803	1826	
126881	212	
192518	374	
58025	29	
124137	1205	
149097	1849	
37193	994	
172589	931	
82655	415	
139081	1288	
34071	587	
103733	1	
131071	424	
129618	1790	
61594	791	
75979	1372	
132693	67	
116438	1346	
146833	695	
177946	1214	
173663	1196	
163563	1271	
39690	466	
94192	94	
25037	1002	
90726	742	
166821	15	
156989	1709	
67713	1791	
157280	950	
139415	1049	
21842	1173	
104272	277	
185780	1686	
7907	42	
125987	346	
4608	256	
178622	463	
155618	819	
36229	586	
40967	768	
91485	116	
199548	1135	
120048	382	
192849	909	
124081	1379	
107117	1701	
80573	25	
17338	1339	
182557	66	
9600	1301	
172456	1909	
28688	230	
49349	596	
106006	1175	
108942	1931	
92754	1252	
140881	1588	
188000	1569	
69936	1657	
93363	1223	
181416	1575	
94368	1343	
54190	635	
143702	170	
102261	1244	
82028	699	
158925	1364	
79379	1921	
126373	284	
106859	1748	
159921	1923	
138097	1227	
138854	1819	
191317	1160	
46626	1985	
150569	209	
159914	631	
90486	844	
104779	207	
145769	1750	
174561	1174	
26219	368	
97078	890	
100302	934	
147714	1130	
107682	877	
91217	521	
5096	1049	
6594	1726	
83294	1304	
177003	794	
132409	1070	
120730	679	
120945	782	
54390	1386	
120246	1554	
184901	1157	
182976	1128	
57031	556	
58436	1081	
56063	1409	
145218	502	
130321	1134	
21883	1153	
99078	495	
150785	1285	
32173	1833	
110310	1252	
23325	1675	
79190	1051	
51861	127	
118337	1859	
115332	61	
57904	711	
25316	861	
118329	1293	
97792	646	
186894	243	
189911	1176	
48367	392	
105881	835	
162560	388	
199566	433	
162677	1844	
160342	1751	
119081	470	
159051	899	
88014	1149	
187906	930	
7935	689	
30321	721	
124786	87	
131050	798	
5833	1929	
152517	1899	
113543	145	
141789	1277	
43551	311	
121072	423	
3048	53	
90730	1326	
131566	675	
151163	1385	
45602	1987	
92708	856	
18609	603	
41170	1757	
140955	65	
57851	424	
53434	1249	
31833	1271	
187698	1222	
91843	388	
27716	569	
59086	1237	
79481	1500	
18550	824	
149190	971	
142998	1424	
161754	94	
15234	1209	
145608	411	
43204	1277	
87308	1352	
65330	367	
70844	1086	
34473	916	
150796	825	
26984	1937	
144958	1596	
127051	1968	
179492	81	
97313	636	
50899	1470	
65709	1484	
80550	1571	
85046	525	
95340	368	
162187	135	
68463	1540	
199639	1409	
105698	1056	
41308	913	
59238	1017	
39312	923	
5177	892	
11537	1067	
140859	12	
80965	1038	
22814	200	
30226	1562	
137386	1832	
136055	1887	
9579	261	
185669	1637	
39416	280	
39998	916	
101728	1690	
122760	1682	
175410	1147	
42126	1958	
153001	671	
137460	1756	
100594	642	
69172	274	
168540	1996	
80602	271	
32475	240	
181848	835	
21369	974	
82247	762	
143770	1129	
11643	1994	
133162	1234	
189761	875	
98789	771	
3319	1702	
29122	1224	
30600	1670	
40957	1591	
139780	315	
155328	1296	
151832	894	
24749	1248	
29038	1935	
175883	1776	
144548	762	
49994	570	
125729	472	
146036	907	
126874	1729	
61874	772	
165728	975	
52729	970	
9699	1149	
183887	142	
81351	1215	
190590	1927	
90721	1356	
145363	1435	
95246	1045	
40147	93	
10544	1737	
93884	64	
30854	1361	
16371	1977	
129127	1991	
89487	18	
90971	756	
135808	251	
194134	854	
175133	1644	
169874	912	
117002	1861	
118663	1211	
116546	182	
183114	155	
139463	1130	
132992	748	
85411	14	
161405	1707	
59481	1296	
133437	1249	
36205	210	
159165	490	
717	1502	
48887	404	
91099	1780	
84281	1747	
98840	990	
27233	1121	
183022	1796	
184887	1555	
144090	1595	
46375	1270	
107316	1337	
142809	920	
34140	1828	
141167	1540	
40003	744	
186458	869	
49747	119	
146969	1179	
104572	554	
11408	667	
121244	1974	
99329	161	
197834	1034	
41129	1393	
17216	85	
31033	780	
108898	244	
195503	909	
150703	1161	
13265	1522	
50243	1287	
36806	1976	
81350	1818	
167249	1904	
103989	147	
9898	846	
33547	1409	
130427	1392	
169803	1724	
30004	1867	
145901	1002	
160331	1568	
109795	52	
97684	990	
25030	899	
160312	1953	
22818	1076	
198741	1209	
82266	331	
11634	1205	
87930	243	
14493	878	
107415	307	
22563	672	
152805	188	
45292	675	
597	896	
43120	1800	
82600	893	
77594	591	
18133	1686	
54199	1893	
109779	50	
7323	554	
29828	1486	
139409	977	
98686	61	
128188	448	
102582	1360	
147598	1495	
58315	721	
103076	1934	
43053	1385	
98301	1799	
27240	930	
148246	979	
121617	166	
49187	1376	
28683	1174	
63787	1056	
100982	87	
104577	229	
47414	1270	
74906	40	
98331	572	
115920	361	
111666	685	
37170	1888	
130087	1802	
44805	1874	
58773	1015	
189916	303	
28844	1223	
46607	136	
161022	3	
118619	879	
29862	1769	
12246	1511	
125525	1009	
56397	1001	
65274	747	
198076	1000	
151694	4	
26985	1245	
151289	776	
119901	76	
36004	833	
173184	1543	
2844	1213	
37009	1663	
103918	1725	
107258	1943	
112715	597	
164297	496	
15331	1287	
133545	1368	
133606	1370	
17490	1116	
59420	440	
24214	1062	
149400	1385	
105417	260	
147989	1071	
97236	1308	
174393	93	
95139	1658	
10151	55	
196749	1278	
185665	2	
190619	511	
10237	266	
83383	1779	
11042	1490	
65971	134	
157792	1990	
178226	1191	
77002	1293	
84023	563	
89585	1530	
53768	1353	
44382	1138	
15422	748	
173611	1192	
119980	1831	
88062	1011	
184170	426	
36323	1953	
148733	755	
69702	421	
78436	1768	
97610	1771	
93953	961	
196488	1517	
73891	1874	
92263	1326	
105708	70	
176916	675	
140068	535	
81438	49	
131353	170	
113329	994	
126576	40	
71277	1746	
179469	326	
117923	1477	
43226	1686	
151020	1979	
15032	1270	
177637	1883	
50176	1447	
103626	1373	
76084	488	
40302	548	
151496	640	
20052	1688	
45510	891	
99758	530	
186594	1180	
148719	400	
131098	576	
11471	360	
145609	867	
107419	1482	
64522	1324	
176758	1278	
131779	995	
177712	1868	
159765	1715	
112640	970	
57822	1131	
51617	80	
79593	574	
92551	1655	
166835	1850	
194429	1200	
180635	1622	
46493	466	
186597	1764	
100715	331	
100906	1718	
89998	887	
39968	605	
79339	1854	
138754	1468	
132575	136	
131996	475	
139801	1468	
141173	1879	
78163	1494	
182360	1239	
3371	566	
18753	1402	
78050	37	
172513	316	
98288	1427	
80654	1703	
127745	268	
155978	182	
141904	1977	
30382	1525	
30175	18	
12724	1204	
22608	145	
177310	1675	
23203	1042	
74565	727	
119053	70	
184129	1089	
171441	1223	
100786	1200	
14845	1158	
123881	821	
113572	768	
119415	1125	
80179	623	
132239	419	
108690	1196	
68762	779	
115610	243	
115864	444	
61645	799	
36781	1773	
124342	1444	
112592	976	
146398	1435	
83787	579	
18264	1519	
47763	378	
126007	1032	
98235	424	
94197	121	
198107	1631	
175147	1939	
2276	1658	
64293	279	
12655	837	
171089	1526	
15101	972	
15699	1504	
33625	542	
116021	897	
158426	1140	
14140	1829	
124421	616	
13718	788	
190799	803	
94191	1774	
127871	7	
99106	1891	
112626	1942	
188620	31	
69944	509	
170045	1569	
16284	977	
93832	1911	
139394	644	
149370	1672	
138600	1172	
20071	173	
44943	657	
85344	1101	
76851	1464	
78976	19	
168565	1008	
114278	238	
93274	928	
54333	789	
56556	1308	
130166	1141	
96510	106	
143639	856	
35789	453	
28845	532	
30018	1005	
41437	1085	
65493	57	
87705	440	
49419	1867	
87918	365	
41375	1198	
25785	1063	
190143	1950	
89145	1644	
95469	307	
196544	1652	
74694	348	
145284	871	
21216	1972	
145746	792	
84044	772	
18722	1000	
158906	1317	
149957	120	
123260	1423	
8571	239	
117283	323	
116321	1299	
168262	1266	
38919	1944	
68449	536	
112480	1778	
176537	1017	
84050	697	
182429	710	
72750	1736	
171689	1307	
37626	930	
114404	1960	
140137	1426	
96745	1738	
65132	1181	
151395	470	
5665	246	
151698	1473	
65322	1661	
142762	415	
28889	1381	
104922	134	
144071	1056	
